Time (s),Speed (km/h),Acceleration (m/s²),Power Demand (kW),Engine Power (kW),Battery Power (kW),Fuel Consumption (L/100km),SOC (%),Battery Degradation (%),Regenerative Braking Power (kW),Total Energy Used (kWh),Driving Cycle Type,Target Efficiency
4169,39.32040159,0.17111279,70.86264101,32.10991824,38.75272276,3.314175842,20,9.335867334,0,70.86264101,HWFET,Low Efficiency
4170,26.85795173,-0.549339687,37.05068115,25.26020283,11.79047832,5.82155929,20,9.337046382,4.933573916,41.98425506,Highway,Low Efficiency
4171,47.59053321,0.022284805,64.58885389,31.96010958,32.6287443,4.879075453,20,9.340309256,0,64.58885389,HWFET,Low Efficiency
4172,42.73739073,0.315612178,62.15065606,39.78931235,22.36134371,4.159062673,20,9.342545391,0,62.15065606,Highway,Low Efficiency
4173,35.5063052,-0.575613329,69.0088879,42.41314588,26.59574202,4.845752741,20,9.345204965,6.536991213,75.54587911,Urban,Low Efficiency
4174,47.36932316,0.552498601,34.11772901,21.74238531,12.3753437,6.619974754,20,9.346442499,0,34.11772901,Highway,Low Efficiency
4175,57.37258471,-0.188765574,41.31168512,28.1345151,13.17717003,3.211613887,20,9.347760216,7.433310293,48.74499541,WLTC,Low Efficiency
4176,49.86067158,0.628806556,64.91943059,38.10843468,26.81099591,4.381765167,20,9.350441316,0,64.91943059,Highway,Low Efficiency
4177,54.60471609,-0.266726223,31.22960845,20.90463467,10.32497378,3.872384653,20,9.351473813,5.927255497,37.15686395,Urban,Low Efficiency
4178,77.20111548,-0.513312741,33.93541099,15.28142767,18.65398332,4.9420743,20,9.353339212,5.567282152,39.50269314,HWFET,Low Efficiency
4179,44.85681708,-0.229068495,45.11692213,26.5293716,18.58755053,3.972978661,20,9.355197967,8.408483296,53.52540543,HWFET,Low Efficiency
4180,54.17522952,-0.047574062,51.91993789,32.79692571,19.12301218,2.347878136,20,9.357110268,6.768362976,58.68830086,WLTC,Low Efficiency
4181,42.36179956,-0.194239953,65.92225074,31.74105871,34.18119202,3.41729368,20,9.360528387,8.801603584,74.72385432,Highway,Low Efficiency
4182,37.3046042,-0.108000711,48.14734085,29.95853407,18.18880678,7.456632528,20,9.362347268,8.872733216,57.02007407,Highway,Low Efficiency
4183,41.2263852,0.166982575,43.91760852,27.82369559,16.09391292,5.370092317,20,9.363956659,0,43.91760852,HWFET,Low Efficiency
4184,42.81862143,-0.085589685,53.11389938,34.48984979,18.62404959,5.318543081,20,9.365819064,1.374341338,54.48824071,HWFET,Low Efficiency
4185,55.39213696,-0.033056197,54.69596483,27.01241577,27.68354906,4.576081415,20,9.368587419,6.302836558,60.99880139,Urban,Low Efficiency
4186,85.2361368,-0.8546132,54.41239822,32.89131405,21.52108417,4.922561864,20,9.370739527,8.737460984,63.14985921,WLTC,Low Efficiency
4187,39.25934846,0.195849008,48.22013792,23.68939575,24.53074217,4.355282116,20,9.373192602,0,48.22013792,HWFET,Low Efficiency
4188,43.75062042,-0.044601649,30.44913886,18.93059856,11.5185403,5.790392797,20,9.374344456,5.579232731,36.02837159,Highway,Low Efficiency
4189,49.0531548,0.80514649,40.82384011,21.99964491,18.8241952,5.151213281,20,9.376226875,0,40.82384011,HWFET,Low Efficiency
4190,55.93698273,-0.469782584,64.20271085,37.19027495,27.0124359,3.243097685,20,9.378928119,0.269959918,64.47267077,Urban,Low Efficiency
4191,53.95326218,-0.904147664,51.87068938,27.2192477,24.65144168,5.380586755,20,9.381393263,6.796353539,58.66704292,Highway,Low Efficiency
4192,69.26143691,0.309034247,46.77477881,20.9829262,25.79185261,1.311887115,20,9.383972448,0,46.77477881,Urban,Low Efficiency
4193,13.60411894,0.173263509,61.18168548,27.7403182,33.44136728,5.6207888,20,9.387316585,0,61.18168548,Urban,Low Efficiency
4194,14.19605195,-0.50421651,38.69883368,16.38008134,22.31875233,2.885964715,20,9.38954846,8.592228039,47.29106172,Urban,Low Efficiency
4195,42.56182742,-0.764874478,47.74651866,27.95185309,19.79466558,4.855917371,20,9.391527927,0.808764398,48.55528306,WLTC,Low Efficiency
4196,66.45950281,0.768698365,51.37758405,33.63133081,17.74625324,3.208058595,20,9.393302552,0,51.37758405,Highway,Low Efficiency
4197,26.51527953,0.707055195,45.58622497,18.51945166,27.06677331,5.004234799,20,9.396009229,0,45.58622497,Highway,Low Efficiency
4198,4.885514905,-1.243728379,51.00762823,21.41666726,29.59096097,5.867417779,20,9.398968326,5.032767199,56.04039543,Urban,Low Efficiency
4199,58.56769109,-0.229111515,48.12306069,25.85363782,22.26942286,7.254240628,20,9.401195268,2.730528088,50.85358877,WLTC,Low Efficiency
4200,53.65485836,0.832096027,36.00656952,22.3714657,13.63510382,2.687963517,20,9.402558778,0,36.00656952,HWFET,Low Efficiency
4201,33.6468739,-0.238031279,51.81477882,23.17738755,28.63739127,6.463209434,20,9.405422517,8.944037226,60.75881604,Highway,Low Efficiency
4202,35.21690599,-0.245306117,36.71648208,17.67881708,19.03766501,5.196729058,20,9.407326284,6.896032862,43.61251495,HWFET,Low Efficiency
4203,35.45384421,-0.141379664,51.65615125,24.25782473,27.39832652,4.323999271,20,9.410066116,7.919325967,59.57547722,Highway,Low Efficiency
4204,51.65802976,-0.560448487,63.74135824,33.1273633,30.61399494,6.139784758,20,9.413127516,2.824972402,66.56633064,Urban,Low Efficiency
4205,40.60527086,-0.852387872,47.18976803,22.06119782,25.1285702,4.646112723,20,9.415640373,2.887753594,50.07752162,Highway,Low Efficiency
4206,57.41095878,0.526273655,38.2851687,19.36385745,18.92131125,6.076295775,20,9.417532504,0,38.2851687,Urban,Low Efficiency
4207,7.180600056,-0.921468453,48.73012187,30.14263963,18.58748224,3.51159543,20,9.419391252,6.148628487,54.87875035,Highway,Low Efficiency
4208,37.14722202,0.123635726,41.68028892,24.31222817,17.36806075,4.050504452,20,9.421128058,0,41.68028892,Urban,Low Efficiency
4209,33.10919059,0.443289746,55.94509003,23.74055136,32.20453867,6.415400079,20,9.424348512,0,55.94509003,HWFET,Low Efficiency
4210,46.15488982,-0.725613149,48.52011252,28.69109246,19.82902007,7.228100785,20,9.426331414,6.858604715,55.37871724,HWFET,Low Efficiency
4211,41.92928362,-0.462134201,67.09763252,36.44227763,30.65535489,4.947452151,20,9.42939695,2.185490813,69.28312333,HWFET,Low Efficiency
4212,61.9676567,0.606589594,61.62989596,41.93111212,19.69878383,0.819066612,20,9.431366828,0,61.62989596,Highway,Low Efficiency
4213,22.10994843,0.26644586,48.46919496,23.59438219,24.87481277,4.701426076,20,9.433854309,0,48.46919496,WLTC,Low Efficiency
4214,50.68237214,-0.308642853,57.15609068,35.31388639,21.84220429,5.048639177,20,9.43603853,3.03691623,60.19300691,HWFET,Low Efficiency
4215,58.37504635,0.601124502,46.06763591,28.52776345,17.53987246,4.650839935,20,9.437792517,0,46.06763591,Highway,Low Efficiency
4216,77.84971155,0.603267862,50.33956885,23.48090369,26.85866517,5.504507842,20,9.440478384,0,50.33956885,Urban,Low Efficiency
4217,42.77351043,0.134526347,46.38565804,31.12324987,15.26240816,4.284635109,20,9.442004624,0,46.38565804,WLTC,Low Efficiency
4218,54.86687907,-0.450080114,57.6645596,31.56298272,26.10157688,6.258306291,20,9.444614782,8.790932904,66.4554925,WLTC,Low Efficiency
4219,22.94205811,-0.206724352,64.32988277,38.83369933,25.49618344,3.249930091,20,9.4471644,6.743210994,71.07309376,WLTC,Low Efficiency
4220,14.12065694,0.143193372,57.98648207,25.73188805,32.25459402,6.855273061,20,9.45038986,0,57.98648207,HWFET,Low Efficiency
4221,62.67161564,-0.094297415,59.21936601,28.26784176,30.95152425,7.325118236,20,9.453485012,2.108933921,61.32829993,HWFET,Low Efficiency
4222,49.9165956,0.469478589,59.23033437,34.10672992,25.12360445,3.630410393,20,9.455997373,0,59.23033437,HWFET,Low Efficiency
4223,67.67769035,-0.76488704,55.51255922,27.51802973,27.9945295,3.629600262,20,9.458796826,5.743304983,61.25586421,HWFET,Low Efficiency
4224,29.39895667,-0.747131765,38.60713841,21.23036946,17.37676894,5.616042971,20,9.460534503,1.553125939,40.16026435,Urban,Low Efficiency
4225,57.79853209,0.090435556,67.00971519,34.32248065,32.68723455,3.219169385,20,9.463803226,0,67.00971519,Highway,Low Efficiency
4226,78.03226761,-0.245772207,68.04410827,40.29341687,27.75069139,4.261095693,20,9.466578295,4.089743941,72.13385221,WLTC,Low Efficiency
4227,56.29558413,-0.313524307,47.66120397,26.02986194,21.63134203,6.653790435,20,9.468741429,4.766873414,52.42807738,Highway,Low Efficiency
4228,54.14872258,-0.88402836,46.29302085,18.5812307,27.71179015,6.106410147,20,9.471512608,1.055608213,47.34862906,WLTC,Low Efficiency
4229,50.12834121,0.009772922,56.12411653,33.38847553,22.735641,7.970294513,20,9.473786172,0,56.12411653,WLTC,Low Efficiency
4230,26.43677814,-0.026377554,55.50812835,29.23260461,26.27552374,5.256176221,20,9.476413725,9.641109527,65.14923788,WLTC,Low Efficiency
4231,70.33359404,0.326739491,47.98053931,24.11067692,23.86986239,4.083742997,20,9.478800711,0,47.98053931,WLTC,Low Efficiency
4232,40.8371354,0.034453067,37.49974344,16.05904109,21.44070235,5.076865267,20,9.480944781,0,37.49974344,Urban,Low Efficiency
4233,57.56724885,-0.066302039,53.05701191,24.73045195,28.32655996,4.774117491,20,9.483777437,7.889954537,60.94696644,Urban,Low Efficiency
4234,26.5544854,0.588500318,55.51436538,25.93251918,29.5818462,4.795164336,20,9.486735622,0,55.51436538,WLTC,Low Efficiency
4235,32.30810503,-0.656233652,57.25821148,38.97055997,18.28765151,4.964294438,20,9.488564387,1.169168546,58.42738003,WLTC,Low Efficiency
4236,71.52631099,0.268194609,53.49292772,28.33808668,25.15484104,3.602349937,20,9.491079871,0,53.49292772,HWFET,Low Efficiency
4237,44.79046567,-0.835573582,47.28884852,19.51231305,27.77653547,5.423326632,20,9.493857525,3.136514086,50.4253626,WLTC,Low Efficiency
4238,71.79913214,-0.41918094,59.9400204,26.47221059,33.46780981,2.887005098,20,9.497204306,5.957744349,65.89776474,Highway,Low Efficiency
4239,48.82654011,-0.606328566,50.65848498,21.46449668,29.1939883,3.924760088,20,9.500123705,5.799767123,56.4582521,Urban,Low Efficiency
4240,22.37153341,0.390971268,45.35076986,26.152012,19.19875786,4.821681855,20,9.50204358,0,45.35076986,Highway,Low Efficiency
4241,63.381014,-0.032705117,48.19346618,21.97556743,26.21789875,1.610670031,20,9.50466537,7.90036314,56.09382932,HWFET,Low Efficiency
4242,41.15161523,-0.006751622,32.54030968,17.88308987,14.6572198,6.153487305,20,9.506131092,8.568476646,41.10878632,Urban,Low Efficiency
4243,60.4803322,-0.553366494,48.17758176,24.61964129,23.55794047,1.920268235,20,9.508486886,8.912286136,57.08986789,HWFET,Low Efficiency
4244,50.37816301,-0.149846748,56.8843652,36.4721453,20.4122199,6.004381536,20,9.510528108,8.012766726,64.89713192,HWFET,Low Efficiency
4245,26.85322658,-0.381732652,53.39783022,26.49316746,26.90466276,3.060786065,20,9.513218575,3.328812611,56.72664283,Highway,Low Efficiency
4246,52.46442148,0.191727507,65.20664173,35.04724263,30.1593991,4.392621964,20,9.516234514,0,65.20664173,WLTC,Low Efficiency
4247,82.94334713,-0.495545568,47.37025086,29.19834356,18.1719073,5.77869597,20,9.518051705,5.71767338,53.08792424,Urban,Low Efficiency
4248,57.39479688,0.664897183,54.87313163,29.083054,25.79007763,8.297209279,20,9.520630713,0,54.87313163,Urban,Low Efficiency
4249,49.1372337,-0.837790225,57.92740176,36.95563522,20.97176655,5.174677967,20,9.52272789,3.86567969,61.79308145,WLTC,Low Efficiency
4250,66.13015103,-0.403259916,73.42857008,43.94738887,29.48118121,2.026060508,20,9.525676008,8.4833865,81.91195658,Highway,Low Efficiency
4251,53.16002698,0.838600255,51.44765491,26.91529002,24.53236489,6.430542699,20,9.528129244,0,51.44765491,HWFET,Low Efficiency
4252,53.14301345,-0.217569374,39.55812821,21.80422577,17.75390244,4.652122393,20,9.529904634,5.693957261,45.25208547,Highway,Low Efficiency
4253,33.62562242,-0.657439332,58.47928753,40.36012571,18.11916182,5.104859982,20,9.531716551,4.565920622,63.04520816,HWFET,Low Efficiency
4254,53.50772039,0.109535781,68.65727356,41.09024188,27.56703168,5.836794545,20,9.534473254,0,68.65727356,Urban,Low Efficiency
4255,65.53165125,-0.237696121,46.7745129,31.40901842,15.36549448,1.661933065,20,9.536009803,0.24269547,47.01720837,WLTC,Low Efficiency
4256,37.45906772,-0.417935128,58.41081539,26.49675514,31.91406025,5.009805272,20,9.539201209,1.290126158,59.70094154,WLTC,Low Efficiency
4257,71.36743732,-0.547935405,62.28728055,33.94475203,28.34252852,4.385459165,20,9.542035462,8.45657659,70.74385714,Urban,Low Efficiency
4258,48.62440964,1.384186803,60.17065544,40.47069265,19.69996279,6.832752359,20,9.544005458,0,60.17065544,HWFET,Low Efficiency
4259,36.68345733,-0.12577595,51.25558522,25.46293509,25.79265013,6.090670645,20,9.546584723,4.161366982,55.41695221,Highway,Low Efficiency
4260,64.96448115,-0.96278368,43.01526242,29.69340379,13.32185863,2.559497116,20,9.547916909,8.888518577,51.903781,HWFET,Low Efficiency
4261,45.69808646,0.74685488,49.18720452,21.10737292,28.0798316,6.893938779,20,9.550724892,0,49.18720452,WLTC,Low Efficiency
4262,61.39272331,0.305535453,54.58600454,36.61636559,17.96963894,5.674287632,20,9.552521856,0,54.58600454,Highway,Low Efficiency
4263,45.62362052,-0.383233216,59.08222524,31.52412696,27.55809828,2.679137604,20,9.555277666,6.343344703,65.42556994,Highway,Low Efficiency
4264,49.10260785,-0.466559544,53.33945048,22.51582217,30.82362831,5.083629655,20,9.558360029,1.843318926,55.18276941,HWFET,Low Efficiency
4265,57.40340307,0.336736398,46.20092033,30.67078024,15.53014009,6.552239171,20,9.559913043,0,46.20092033,HWFET,Low Efficiency
4266,54.36345586,-0.123459164,55.55379656,26.42038922,29.13340735,3.178934191,20,9.562826384,9.160069227,64.71386579,HWFET,Low Efficiency
4267,20.06702329,-0.962988909,58.60085068,23.83150316,34.76934752,7.066366004,20,9.566303318,1.834148538,60.43499922,Highway,Low Efficiency
4268,33.1813439,0.893619982,53.79610056,23.71020804,30.08589253,2.731056839,20,9.569311908,0,53.79610056,Urban,Low Efficiency
4269,63.94114977,-0.216995231,41.63812885,24.88854291,16.74958595,3.813159235,20,9.570986866,4.796154737,46.43428359,Highway,Low Efficiency
4270,48.01795117,0.747785868,48.18593965,33.40940548,14.77653417,3.585693747,20,9.57246452,0,48.18593965,WLTC,Low Efficiency
4271,42.14403046,0.639217479,59.47820776,25.78015359,33.69805417,7.065400597,20,9.575834325,0,59.47820776,Urban,Low Efficiency
4272,29.62138977,-0.500504772,36.16982191,19.48050236,16.68931956,4.263475795,20,9.577503257,1.001491383,37.1713133,Urban,Low Efficiency
4273,33.80395518,0.516594932,29.06821978,13.2025228,15.86569698,3.255774496,20,9.579089827,0,29.06821978,HWFET,Low Efficiency
4274,19.6730204,-0.325721275,65.0808285,40.57860987,24.50221863,5.667816318,20,9.581540049,3.397818564,68.47864707,Highway,Low Efficiency
4275,48.48078922,-0.933350293,55.11415255,23.99767588,31.11647667,5.991771486,20,9.584651696,8.042728855,63.1568814,WLTC,Low Efficiency
4276,41.02343629,-0.212299083,56.06730003,26.46110379,29.60619623,6.001304142,20,9.587612316,5.898107458,61.96540748,Highway,Low Efficiency
4277,35.50118164,0.198818751,39.23183026,18.00434178,21.22748848,4.592991252,20,9.589735065,0,39.23183026,HWFET,Low Efficiency
4278,48.97814862,-0.231368324,57.37528063,32.46040549,24.91487514,5.381801452,20,9.592226552,9.838729845,67.21401048,Highway,Low Efficiency
4279,55.45955946,-0.15352417,52.75248688,34.91978446,17.83270242,4.024650371,20,9.594009823,0.662309885,53.41479676,WLTC,Low Efficiency
4280,81.39796898,0.571783022,34.15672422,18.8998398,15.25688442,7.512202517,20,9.595535511,0,34.15672422,HWFET,Low Efficiency
4281,27.32174871,0.05324699,64.24283414,26.819651,37.42318314,6.716307738,20,9.599277829,0,64.24283414,Highway,Low Efficiency
4282,67.39071565,-0.421649156,51.58683324,29.35376854,22.2330647,6.624435244,20,9.601501136,6.909526432,58.49635967,WLTC,Low Efficiency
4283,64.59652342,0.351015162,46.03916034,29.43082328,16.60833706,6.191173902,20,9.60316197,0,46.03916034,WLTC,Low Efficiency
4284,38.31360891,0.098837783,46.22010254,20.32052291,25.89957963,5.779599959,20,9.605751927,0,46.22010254,HWFET,Low Efficiency
4285,53.04853932,-1.260802401,29.84778095,12.5901929,17.25758805,3.133456274,20,9.607477686,0.213631631,30.06141258,HWFET,Low Efficiency
4286,43.13550126,0.214176457,55.933366,25.52476275,30.40860325,5.949951854,20,9.610518547,0,55.933366,Urban,Low Efficiency
4287,52.78532871,0.195914354,52.61857207,32.82482791,19.79374416,5.171397845,20,9.612497921,0,52.61857207,Urban,Low Efficiency
4288,72.6369652,0.010060565,48.05919868,27.75438552,20.30481316,6.895046127,20,9.614528402,0,48.05919868,WLTC,Low Efficiency
4289,59.08409349,0.445850291,62.78485207,35.29628744,27.48856463,6.211128774,20,9.617277259,0,62.78485207,HWFET,Low Efficiency
4290,57.6291256,-0.336196792,36.16140981,17.17102734,18.99038247,5.825570705,20,9.619176297,2.909818163,39.07122797,HWFET,Low Efficiency
4291,43.5453602,0.168249894,44.03227524,22.00165006,22.03062518,2.473662804,20,9.62137936,0,44.03227524,Highway,Low Efficiency
4292,27.73915003,-0.783479686,41.49991745,28.62521147,12.87470598,4.866499195,20,9.62266683,3.291402992,44.79132044,Highway,Low Efficiency
4293,46.87297684,0.203545192,47.2120502,22.29294317,24.91910704,4.16316161,20,9.625158741,0,47.2120502,Highway,Low Efficiency
4294,68.09912232,0.976529848,50.67470025,33.97706357,16.69763668,5.378548886,20,9.626828505,0,50.67470025,Highway,Low Efficiency
4295,27.09248215,-0.497428176,54.30013524,31.17693586,23.12319938,4.376677593,20,9.629140824,8.662935529,62.96307077,Urban,Low Efficiency
4296,34.17365948,-0.379901066,46.53026547,20.33321138,26.19705409,4.586081336,20,9.63176053,7.467351197,53.99761667,Highway,Low Efficiency
4297,51.89401604,-0.355007721,41.22644265,22.27026515,18.9561775,5.688550857,20,9.633656148,6.464751011,47.69119366,HWFET,Low Efficiency
4298,35.23017823,0.064999113,66.8600695,45.77003775,21.09003175,4.35179283,20,9.635765151,0,66.8600695,WLTC,Low Efficiency
4299,38.11214829,-0.531518136,74.11640192,38.9533336,35.16306832,5.182387309,20,9.639281458,7.384974792,81.50137671,WLTC,Low Efficiency
4300,43.64602127,0.210623689,51.43286672,33.89508052,17.5377862,2.720882164,20,9.641035236,0,51.43286672,WLTC,Low Efficiency
4301,29.51573894,0.423419973,42.43219633,20.23712835,22.19506798,3.751397785,20,9.643254743,0,42.43219633,Urban,Low Efficiency
4302,35.38817231,0.267173607,64.75454131,36.99275714,27.76178417,5.984065351,20,9.646030921,0,64.75454131,WLTC,Low Efficiency
4303,60.55141875,-0.884207713,35.53242894,23.20820556,12.32422337,3.154711825,20,9.647263344,6.793554595,42.32598353,Urban,Low Efficiency
4304,30.38945327,0.497583833,46.65226675,31.54656753,15.10569923,6.868587616,20,9.648773914,0,46.65226675,Urban,Low Efficiency
4305,26.03191798,0.468683707,43.03882949,23.48831251,19.55051697,6.461599033,20,9.650728965,0,43.03882949,WLTC,Low Efficiency
4306,40.54962531,0.415080686,38.4046445,22.73195604,15.67268845,4.597655097,20,9.652296234,0,38.4046445,Urban,Low Efficiency
4307,60.97933254,0.186421124,47.19975767,18.9221015,28.27765617,9.498101158,20,9.655124,0,47.19975767,Highway,Low Efficiency
4308,47.04617288,0.110094657,41.35827921,19.68517576,21.67310345,6.864655367,20,9.65729131,0,41.35827921,Highway,Low Efficiency
4309,43.03128383,0.516194699,50.12654464,24.24188027,25.88466437,3.57608074,20,9.659879777,0,50.12654464,Highway,Low Efficiency
